# frequency, power_density
1.732918817856933856e+03 2.457427269915415935e-01
1.733155171025009167e+03 4.253577618877864452e+00
1.733391524193084479e+03 2.449533376311815669e+00
1.733627877361159790e+03 1.446566902757916750e+01
1.733864230529235101e+03 1.095295548648750383e+01
1.734100583697310412e+03 6.641958312654624663e+00
1.734336936865385724e+03 1.963847897528322761e+01
1.734573290033461035e+03 9.983152393675633007e+00
1.734809643201536346e+03 5.603422864047995944e+00
1.735045996369611657e+03 1.376362898042260063e+01
1.735282349537687196e+03 1.125643392792260933e+01
1.735518702705762507e+03 4.485058375186186552e+00
1.735755055873837819e+03 8.909882449315933428e-01
1.735991409041913130e+03 1.519162009611891850e+00
1.736227762209988441e+03 4.737206367130490925e+00
1.736464115378063752e+03 1.486502836019637508e+00
1.736700468546139064e+03 2.589059073533567790e-01
1.736936821714214375e+03 1.265069005438528293e+00
1.737173174882289686e+03 2.355451449895470672e-01
1.737409528050364997e+03 2.393943474356339252e+00
1.737645881218440309e+03 4.152926751386578630e+00
1.737882234386515620e+03 9.708302346590969023e+00
1.738118587554590931e+03 2.910315210072921488e+00
1.738354940722666242e+03 3.455286945163769108e-01
1.738591293890741554e+03 1.520783161875905565e+00
1.738827647058817092e+03 8.185674393476473298e+00
1.739064000226892404e+03 1.513451099486500517e+01
1.739300353394967715e+03 2.106202454034062299e+01
1.739536706563043026e+03 1.739712336275029259e+01
1.739773059731118337e+03 5.074342016560371427e+00
1.740009412899193876e+03 5.170733811737528995e+00
1.740245766067269187e+03 1.618483382562016715e+01
1.740482119235344499e+03 2.738360776890755854e+00
1.740718472403419810e+03 2.638488477434850488e+00
1.740954825571495121e+03 6.429932824867044872e+00
1.741191178739570432e+03 1.983624650265089384e+00
1.741427531907645744e+03 4.579783829960138775e+00
1.741663885075721055e+03 1.713456680632659612e+01
1.741900238243796366e+03 5.481924197133764665e+00
1.742136591411871677e+03 1.907864452321580417e-01
1.742372944579946989e+03 1.055009510086970748e+00
1.742609297748022527e+03 1.167811768191923116e+00
1.742845650916097838e+03 1.380493382116407197e+01
1.743082004084173150e+03 2.493381920020571130e+01
1.743318357252248461e+03 6.590609968354869785e+00
1.743554710420323772e+03 4.068633331038454592e+00
1.743791063588399084e+03 3.444883886563379960e+00
1.744027416756474395e+03 1.643638598689614871e-01
1.744263769924549706e+03 1.248458898662639038e+00
1.744500123092625017e+03 3.496387855406728473e+00
1.744736476260700329e+03 4.618470983644422212e+00
1.744972829428775640e+03 4.634972336752948507e+00
1.745209182596850951e+03 2.915847181411468370e-01
1.745445535764926262e+03 1.133825455040614827e+01
1.745681888933001574e+03 2.403798245287214996e+01
1.745918242101076885e+03 7.652126200295721326e+00
1.746154595269152196e+03 8.331615999342263379e-01
1.746390948437227735e+03 5.578050914614153255e-01
1.746627301605303046e+03 3.350429648069834343e+00
1.746863654773378357e+03 8.020401552483773955e+00
1.747100007941453669e+03 4.284472012908992156e+00
1.747336361109528980e+03 1.252095340865577944e+00
1.747572714277604291e+03 4.332603114781751863e+00
1.747809067445679602e+03 2.081342124906111035e+00
1.748045420613754914e+03 3.614748593597771897e+00
1.748281773781830225e+03 8.467931258735491795e+00
1.748518126949905536e+03 9.511246071251976408e-01
1.748754480117980847e+03 2.713871311088099603e+01
1.748990833286056159e+03 1.702245184619843599e+01
1.749227186454131470e+03 1.119561539826371854e+00
1.749463539622206781e+03 8.244549392503639496e+00
1.749699892790282092e+03 7.624241057513687636e-01
1.749936245958357631e+03 1.552535401319124730e+01
1.750172599126432942e+03 1.125832813575995672e+01
1.750408952294508254e+03 7.080656537149138785e+00
1.750645305462583565e+03 1.352675111435419630e+00
1.750881658630658876e+03 7.968330588728778086e-01
1.751118011798734187e+03 1.202188283868382168e+00
1.751354364966809499e+03 8.696880151940716841e-01
1.751590718134884810e+03 6.199686771853060163e-01
1.751827071302960121e+03 5.812304211086633643e+00
1.752063424471035432e+03 2.479126489289160684e+00
1.752299777639110744e+03 1.815676287686385781e-01
1.752536130807186055e+03 5.617650906042972458e-01
1.752772483975261366e+03 5.163316691804213932e+00
1.753008837143336677e+03 1.725811285374205539e+01
1.753245190311411989e+03 1.918215413517866708e+01
1.753481543479487527e+03 6.867724407694463018e+00
1.753717896647562839e+03 1.691652613017483153e+00
1.753954249815638150e+03 5.129344092248264708e+00
1.754190602983713461e+03 8.896233338026611648e+00
1.754426956151788772e+03 3.728809181419217467e+00
1.754663309319864084e+03 8.785880966518824664e+00
1.754899662487939395e+03 1.460465158891584281e+01
1.755136015656014706e+03 4.960321077217610508e+00
1.755372368824090245e+03 2.099352355846368479e+00
1.755608721992165556e+03 8.840915404033857783e+00
1.755845075160240867e+03 7.322943295683963072e+00
1.756081428328316179e+03 1.481004477761604377e-01
1.756317781496391490e+03 2.011982358972674856e+00
1.756554134664466801e+03 1.739998965544595766e-01
1.756790487832542112e+03 6.102044782593139871e+00
1.757026841000617424e+03 6.653124038142489205e+00
1.757263194168692962e+03 9.615843880616226080e-01
1.757499547336768273e+03 7.354455123332742650e-01
1.757735900504843585e+03 1.938052388748395805e+00
1.757972253672918896e+03 2.337784676771406556e+00
1.758208606840994207e+03 4.865536684011482649e+00
1.758444960009069518e+03 3.366714289725183940e-01
1.758681313177144830e+03 2.037039995056801001e+00
1.758917666345220141e+03 2.228718231895053137e+00
1.759154019513295452e+03 1.070194005143752847e+00
1.759390372681370764e+03 2.223731655781290506e+00
1.759626725849446075e+03 2.126155101886576748e+00
1.759863079017521386e+03 4.611780269368158436e+00
1.760099432185596697e+03 1.058296301468352851e+01
1.760335785353672009e+03 3.693477558023105178e+00
1.760572138521747320e+03 2.594938478522617054e+00
1.760808491689822858e+03 2.268065336638181861e+01
1.761044844857898170e+03 1.652609070023959958e+01
1.761281198025973481e+03 5.791510214425537040e-01
1.761517551194048792e+03 4.593811407924425438e+00
1.761753904362124103e+03 2.158315877797626126e+00
1.761990257530199415e+03 4.583464654583832676e+00
1.762226610698274726e+03 2.574727737603057953e+00
1.762462963866350037e+03 1.462103769049085233e+00
1.762699317034425349e+03 2.131180431342189152e+00
1.762935670202500660e+03 1.423928975189059365e+00
1.763172023370575971e+03 1.342960319030315763e-01
1.763408376538651282e+03 1.397402291691667964e+00
1.763644729706726594e+03 2.718243906412936450e+00
1.763881082874801905e+03 6.577389442942856157e-02
1.764117436042877216e+03 5.928924473997223110e+00
1.764353789210952527e+03 7.158391110978961969e+00
1.764590142379028066e+03 2.003414844318541999e+00
1.764826495547103377e+03 4.804663642172068427e-01
1.765062848715178689e+03 1.874224821862918278e+00
1.765299201883254000e+03 7.505607545675457182e+00
1.765535555051329311e+03 1.094399297313918673e+01
1.765771908219404622e+03 3.268035386495758754e+00
1.766008261387479934e+03 1.173049031279298049e+00
1.766244614555555245e+03 2.340479514107665526e+00
1.766480967723630556e+03 9.296068873754586903e+00
1.766717320891705867e+03 5.137613306364259280e+00
1.766953674059781179e+03 2.290096288836426464e+00
1.767190027227856490e+03 9.518667164535388636e+00
1.767426380395931801e+03 9.602019688235326811e+00
1.767662733564007112e+03 2.355359648968364361e+00
1.767899086732082424e+03 3.761349678582990741e+00
1.768135439900157962e+03 6.189886830441615473e+00
1.768371793068233274e+03 1.038101981228975124e+00
1.768608146236308585e+03 2.914714428421831260e-01
1.768844499404383896e+03 6.660409763258527960e+00
1.769080852572459207e+03 1.020377653087965131e+00
1.769317205740534519e+03 1.118730754675259398e+01
1.769553558908609830e+03 1.009121503783102192e+01
1.769789912076685141e+03 4.819982594632163497e+00
1.770026265244760452e+03 1.401715181122006193e+01
1.770262618412835991e+03 1.716998421698947785e+00
1.770498971580911302e+03 9.462260050713073412e+00
1.770735324748986613e+03 3.446061590412188291e+00
1.770971677917061925e+03 5.114906581134621710e-01
1.771208031085137236e+03 2.230818949373613691e+00
1.771444384253212547e+03 2.497011601347646881e+00
1.771680737421287859e+03 3.644236807425847768e+00
1.771917090589363397e+03 2.818740592324690208e+00
1.772153443757438708e+03 1.759689225663939149e+00
1.772389796925514020e+03 9.918701410506839622e+00
1.772626150093589331e+03 5.289083194159444723e+00
1.772862503261664642e+03 3.240344957492448774e+00
1.773098856429739953e+03 4.044367201260004485e+00
1.773335209597815265e+03 9.781530453311017226e+00
1.773571562765890576e+03 8.102165919965925056e+00
1.773807915933965887e+03 1.580414397817580685e+01
1.774044269102041198e+03 2.843398266190635226e+01
1.774280622270116510e+03 4.078221464433770649e+00
1.774516975438191821e+03 6.954405203901456112e+00
1.774753328606267132e+03 2.374039945464148538e+00
1.774989681774342444e+03 3.890397243020942586e+00
1.775226034942417755e+03 2.235981935225531458e+00
1.775462388110493293e+03 2.009410648536988031e+00
1.775698741278568605e+03 1.714555458675311117e+00
1.775935094446643916e+03 9.014107976735058481e-01
1.776171447614719227e+03 7.676979380786133511e+00
1.776407800782794538e+03 1.653924841147841107e+01
1.776644153950869850e+03 2.989197974622257892e+00
1.776880507118945161e+03 5.436406439773405097e+00
1.777116860287020472e+03 9.519981108918607049e+00
1.777353213455095784e+03 4.910960841830503298e+00
1.777589566623171095e+03 1.503898065344604573e+00
1.777825919791246406e+03 2.736040346446994564e-01
1.778062272959321717e+03 3.468053701022252300e-01
1.778298626127397029e+03 7.628397670347161430e+00
1.778534979295472340e+03 2.875250724443886963e+00
1.778771332463547651e+03 7.672075693530858942e+00
1.779007685631622962e+03 1.175418593358139852e+01
1.779244038799698501e+03 2.564075668049911982e+01
1.779480391967773812e+03 2.246192762433550172e+01
1.779716745135849123e+03 5.061909589003212862e-01
1.779953098303924435e+03 1.426472647316657127e+00
1.780189451471999746e+03 1.042986731489847996e+00
1.780425804640075057e+03 6.898645570980846409e-02
1.780662157808150369e+03 1.052089354070431604e+01
1.780898510976225680e+03 8.426804277634417417e+00
1.781134864144300991e+03 1.901374744825164997e+00
1.781371217312376302e+03 2.350337562857852447e+00
1.781607570480451614e+03 3.968582886046666758e+00
1.781843923648526925e+03 1.171920209101021904e+00
1.782080276816602236e+03 8.062654789624039253e+00
1.782316629984677547e+03 1.301665656142639094e+01
1.782552983152752859e+03 5.403657906790259702e+00
1.782789336320828397e+03 6.769049698612056076e+00
1.783025689488903708e+03 2.016687782704531084e+00
1.783262042656979020e+03 1.492905818957820330e+01
1.783498395825054331e+03 4.161117857263489483e+00
1.783734748993129642e+03 1.105715465706045819e+01
1.783971102161204954e+03 2.327255342830325091e+01
1.784207455329280265e+03 6.702433729963767739e+00
1.784443808497355576e+03 2.326011421262875745e-01
1.784680161665430887e+03 1.397333404260790779e+00
1.784916514833506199e+03 5.025970498920127483e+00
1.785152868001581510e+03 1.171312496133389480e+01
1.785389221169656821e+03 1.298582091298412955e+01
1.785625574337732360e+03 2.527527206220674838e+00
1.785861927505807671e+03 2.957330933688092411e+00
1.786098280673882982e+03 1.843016452379888648e+00
1.786334633841958293e+03 5.135518410662260003e+00
1.786570987010033832e+03 2.340798466431725622e+00
1.786807340178109143e+03 2.003418259382199196e-01
1.787043693346184455e+03 6.841723772002231918e+00
1.787280046514259766e+03 1.417872859665784446e+01
1.787516399682335077e+03 1.622637189118109724e+00
1.787752752850410388e+03 4.004647074081590929e+00
1.787989106018485700e+03 3.339690977060395749e+00
1.788225459186561011e+03 9.989517958915913320e-01
1.788461812354636322e+03 5.469849389819226637e+00
1.788698165522711633e+03 1.174326855346548903e+01
1.788934518690786945e+03 7.136069700122923187e+00
1.789170871858862256e+03 1.138490062337322506e+01
1.789407225026937567e+03 3.590090613139890419e+00
1.789643578195012878e+03 3.574804071782621495e+00
1.789879931363088190e+03 1.212855537426530006e+01
1.790116284531163728e+03 5.269282413467455406e+00
1.790352637699239040e+03 5.756047477890765762e+00
1.790588990867314351e+03 1.524967050299073712e+01
1.790825344035389662e+03 1.107731359948917493e+01
1.791061697203464973e+03 9.862395970067997508e-01
1.791298050371540285e+03 2.782611788836023337e+00
1.791534403539615596e+03 1.037223177138342223e+00
1.791770756707690907e+03 1.131320219855268938e+01
1.792007109875766218e+03 8.622361834980416972e+00
1.792243463043841530e+03 5.056736614144041742e-01
1.792479816211916841e+03 6.071017391022007104e+00
1.792716169379992152e+03 7.470070792387103253e+00
1.792952522548067464e+03 1.209866799578491126e+01
1.793188875716142775e+03 1.239981340680012956e+01
1.793425228884218086e+03 1.140803255930717741e+00
1.793661582052293625e+03 3.996728413578687800e+00
1.793897935220368936e+03 7.718582802560712830e-01
1.794134288388444247e+03 1.176087662452351301e+00
1.794370641556519558e+03 4.836373031604614958e+00
1.794606994724594870e+03 1.213142251555023954e+01
1.794843347892670181e+03 3.303858653005522950e+00
1.795079701060745492e+03 1.779813172722573666e+00
1.795316054228820803e+03 3.713969892202376055e+00
1.795552407396896115e+03 6.469244711023831584e+00
1.795788760564971426e+03 7.575836922128837969e+00
1.796025113733046737e+03 2.461275925437429013e+00
1.796261466901122049e+03 1.451080582137500130e+00
1.796497820069197360e+03 6.075152084790516938e+00
1.796734173237272671e+03 3.615434203617938547e+00
1.796970526405347982e+03 1.021820625760171630e+00
1.797206879573423294e+03 3.038421804482655197e+00
1.797443232741498832e+03 2.007628773347533535e+00
1.797679585909574143e+03 3.593429441370578292e+00
1.797915939077649455e+03 5.626890787067538646e+00
1.798152292245724766e+03 1.962231139082937759e+01
1.798388645413800077e+03 1.152258473534789829e+01
1.798624998581875388e+03 9.857135271037268387e-01
1.798861351749950700e+03 9.581127660794334089e-01
1.799097704918026011e+03 1.282659608072950874e+00
1.799334058086101322e+03 1.529197337822843927e+01
1.799570411254176634e+03 2.903092268269483256e+01
1.799806764422251945e+03 1.109533930524342082e+01
1.800043117590327256e+03 1.547298372988730630e+00
1.800279470758402567e+03 1.120650839553992917e+01
1.800515823926478106e+03 7.387826736954988149e+00
1.800752177094553417e+03 9.043135118770898373e+00
1.800988530262628728e+03 6.779073156211405049e+00
1.801224883430704267e+03 1.045238157271322521e+00
1.801461236598779578e+03 5.659768262935279459e+00
1.801697589766854890e+03 3.232978085488654951e+00
1.801933942934930201e+03 1.206324710499514508e-01
1.802170296103005512e+03 5.621392273575170906e-01
1.802406649271080823e+03 6.472103439622387100e+00
1.802643002439156135e+03 6.828908496915785165e+00
1.802879355607231446e+03 1.919867295003264474e+00
1.803115708775306757e+03 1.593370772211888386e+00
1.803352061943382068e+03 5.633428833190154528e+00
1.803588415111457380e+03 3.991686873965945015e+00
1.803824768279532691e+03 1.029966486392209779e+00
1.804061121447608002e+03 4.570238288232032708e+00
1.804297474615683313e+03 1.782498021905725816e+00
1.804533827783758625e+03 2.560410840627417972e+00
1.804770180951834163e+03 3.132780075952756871e+00
1.805006534119909475e+03 3.158513355062065209e+00
1.805242887287984786e+03 1.115083445739727708e+01
1.805479240456060097e+03 5.062730548242853068e+00
1.805715593624135408e+03 1.784585829610197072e+00
1.805951946792210720e+03 1.510878759127267656e+01
1.806188299960286031e+03 8.840655428274306615e+00
1.806424653128361342e+03 2.462780279951669815e+00
1.806661006296436653e+03 2.063391376844430170e+01
1.806897359464511965e+03 2.049197279606304178e+01
1.807133712632587276e+03 6.235856134092510494e+00
1.807370065800662587e+03 1.821869548173495224e+00
1.807606418968737898e+03 5.929210082025893946e+00
1.807842772136813210e+03 1.175187357702681012e+00
1.808079125304888521e+03 2.939783358249041356e+00
1.808315478472964060e+03 3.719295077897813329e+00
1.808551831641039371e+03 1.540991135690196190e+00
1.808788184809114682e+03 3.758544992671905005e-01
1.809024537977189993e+03 1.050243215443013245e+00
1.809260891145265305e+03 1.829249503395037779e+00
1.809497244313340616e+03 3.723158801681568431e+00
1.809733597481415927e+03 3.272560487231748638e+00
1.809969950649491238e+03 2.277553956449021477e+00
1.810206303817566550e+03 3.230269634253257749e+00
1.810442656985641861e+03 1.481267650969182448e+01
1.810679010153717172e+03 1.832478461902301703e+01
1.810915363321792483e+03 3.754509334085712080e+00
1.811151716489867795e+03 3.170407407482261908e-01
1.811388069657943106e+03 6.905887280723729260e-01
1.811624422826018417e+03 2.370754478792304276e+00
1.811860775994093729e+03 4.792615613512533623e-01
1.812097129162169267e+03 2.289225380385315312e+00
1.812333482330244578e+03 4.475807410433952249e+00
1.812569835498319890e+03 1.030596040590505069e+01
1.812806188666395201e+03 1.378406233937137593e+01
1.813042541834470512e+03 1.661757197965452626e+00
1.813278895002545823e+03 1.047616912207577933e+01
1.813515248170621135e+03 2.227457070888083024e+01
1.813751601338696446e+03 1.368707838425123136e+01
1.813987954506771757e+03 8.672296347771297764e-01
1.814224307674847068e+03 2.705685875104150817e+00
1.814460660842922380e+03 5.071576212779987713e+00
1.814697014010997691e+03 1.516106039176793763e+00
1.814933367179073002e+03 3.131390017019768934e-01
1.815169720347148314e+03 1.808982732508939983e-01
1.815406073515223625e+03 6.026227288226801981e+00
1.815642426683299163e+03 1.275485101642161467e+01
1.815878779851374702e+03 5.136708705951410714e+00
1.816115133019450013e+03 3.390762212369617945e+00
1.816351486187525325e+03 3.299943421109799435e-01
1.816587839355600636e+03 6.982783312625254979e+00
1.816824192523675947e+03 5.792861803444356861e-01
1.817060545691751258e+03 1.659872529359002868e+01
1.817296898859826570e+03 1.402541189702781921e+01
1.817533252027901881e+03 4.647198173982609593e-01
1.817769605195977192e+03 6.395558436733732588e-01
1.818005958364052503e+03 3.452719281406117613e+00
1.818242311532127815e+03 6.655671463617286676e+00
1.818478664700203126e+03 9.203434236800250190e+00
1.818715017868278437e+03 5.099356616303486689e+00
1.818951371036353748e+03 1.034720927139983715e+01
1.819187724204429060e+03 1.089619089026123611e+01
1.819424077372504598e+03 2.730805343293649212e+00
1.819660430540579910e+03 7.466178295984435387e+00
1.819896783708655221e+03 2.562010534940913686e+01
1.820133136876730532e+03 1.184536925362318449e+01
1.820369490044805843e+03 5.397548272155062499e+00
1.820605843212881155e+03 1.304391222056566058e+01
1.820842196380956466e+03 7.948534733330385293e+00
1.821078549549031777e+03 4.522884920504637307e+00
1.821314902717107088e+03 2.274637885165437634e+00
1.821551255885182400e+03 3.821232492931528224e+00
1.821787609053257711e+03 6.021867001352886994e+00
1.822023962221333022e+03 2.345707680148934937e+00
1.822260315389408333e+03 6.552799710967291524e+00
1.822496668557483645e+03 3.234687140988602216e+00
1.822733021725558956e+03 1.167453598567396389e+00
1.822969374893634495e+03 2.345363532339739265e-01
1.823205728061709806e+03 3.583376193301095886e-02
1.823442081229785117e+03 9.971217603446093092e-01
1.823678434397860428e+03 2.968468755765986344e+00
1.823914787565935740e+03 5.922756633249414371e+00
1.824151140734011051e+03 6.846458065476397792e+00
1.824387493902086362e+03 3.463273083061941815e-01
1.824623847070161673e+03 2.279635121782405793e+00
1.824860200238236985e+03 2.270327938770914378e-01
1.825096553406312296e+03 1.307708121754696329e+01
1.825332906574387607e+03 1.895682454524985516e+01
1.825569259742462918e+03 1.296213866804607928e+00
1.825805612910538230e+03 4.695569003352098036e+00
1.826041966078613541e+03 4.396557581670088588e+00
1.826278319246688852e+03 1.662395695499652826e+00
1.826514672414764391e+03 2.030866812955920420e+00
1.826751025582839702e+03 9.249595779931168993e-01
1.826987378750915013e+03 2.870172626918120251e+00
1.827223731918990325e+03 6.089155838264411535e+00
1.827460085087065636e+03 2.951967164537077437e+01
1.827696438255140947e+03 1.023038534808471134e+01
1.827932791423216258e+03 7.556853389578168212e+00
1.828169144591291570e+03 2.199411815259155389e+01
1.828405497759366881e+03 1.562710725595965355e+00
1.828641850927442192e+03 2.976125740157530508e+00
1.828878204095517503e+03 5.463159971415150196e+00
1.829114557263592815e+03 2.269384271022672372e+00
1.829350910431668126e+03 1.139340792101468436e+00
1.829587263599743437e+03 1.768664656426139237e+00
1.829823616767818748e+03 1.361220059054490861e+01
1.830059969935894060e+03 4.258190213020328407e+00
1.830296323103969598e+03 1.764036995294543786e+01
1.830532676272044910e+03 2.844393949170212110e+01
1.830769029440120448e+03 5.777145809503184681e-01
1.831005382608195760e+03 2.379311245549366660e+01
1.831241735776271071e+03 1.089949530184220627e+01
1.831478088944346382e+03 2.522729761611162580e+00
1.831714442112421693e+03 5.999868923000576393e-01
1.831950795280497005e+03 3.887094024438929818e+00
1.832187148448572316e+03 6.966261049165655805e+00
1.832423501616647627e+03 5.200225378170387991e+00
1.832659854784722938e+03 7.246916978463548098e+00
1.832896207952798250e+03 4.915451602139625287e+00
1.833132561120873561e+03 2.005936150566627330e+00
1.833368914288948872e+03 8.047793730681553903e-01
1.833605267457024183e+03 3.188098128444248891e-01
1.833841620625099495e+03 5.313788468396917430e+00
1.834077973793175033e+03 7.469000422965427433e+00
1.834314326961250345e+03 5.729248581620809411e+00
1.834550680129325656e+03 2.362891716127951458e+00
1.834787033297400967e+03 4.327995496041913803e+00
1.835023386465476278e+03 1.342867071285441138e+00
1.835259739633551590e+03 5.079065471739983906e+00
1.835496092801626901e+03 1.218496489668678784e+01
1.835732445969702212e+03 6.752019283128983140e+00
1.835968799137777523e+03 3.134930501544857417e+00
1.836205152305852835e+03 2.196371491396127418e+00
1.836441505473928146e+03 1.136228111020565201e+00
1.836677858642003457e+03 2.017428016622361542e-01
1.836914211810078768e+03 3.128908968132269042e-01
1.837150564978154080e+03 5.551399037664006553e-01
1.837386918146229391e+03 5.205678383410413668e-01
1.837623271314304930e+03 4.486081729986620914e+00
1.837859624482380241e+03 4.680580361976068859e-01
1.838095977650455552e+03 9.525790499084450857e+00
1.838332330818530863e+03 9.530041845740960582e+00
1.838568683986606175e+03 1.910257627417319082e+00
1.838805037154681486e+03 8.908005402929518368e+00
1.839041390322756797e+03 2.722371542350366269e+00
1.839277743490832108e+03 9.554990268822258770e+00
1.839514096658907420e+03 1.227032283773111132e+01
1.839750449826982731e+03 1.005805294101839031e+01
1.839986802995058042e+03 7.631735349746551766e-02
1.840223156163133353e+03 1.493921092106880089e+01
1.840459509331208665e+03 1.802957877173325230e+01
1.840695862499283976e+03 4.557357591385673423e+00
1.840932215667359287e+03 8.926185947996013725e-01
1.841168568835434826e+03 8.605175027847980829e+00
1.841404922003510137e+03 8.261156032275215111e+00
1.841641275171585448e+03 3.775651834359877501e+00
1.841877628339660760e+03 1.924069543874574295e+00
1.842113981507736071e+03 1.695375575483053579e-02
1.842350334675811382e+03 6.288029003495340774e+00
1.842586687843886693e+03 6.209156996619205948e+00
1.842823041011962005e+03 1.992942433767991295e+00
1.843059394180037316e+03 1.314396329736519320e+01
1.843295747348112627e+03 2.222379413723737152e+00
1.843532100516187938e+03 2.644986291647665855e+00
1.843768453684263250e+03 1.392146159180695175e+00
1.844004806852338561e+03 3.970652809113614623e+00
1.844241160020413872e+03 9.335541861108726636e+00
1.844477513188489183e+03 5.737972972027906238e+00
1.844713866356564722e+03 4.480996545761690153e-01
1.844950219524640033e+03 2.759210659556362799e+00
1.845186572692715345e+03 7.829889321760804322e+00
1.845422925860790656e+03 5.597715616983738762e+00
1.845659279028865967e+03 5.073436526619166997e+00
1.845895632196941278e+03 1.793958011754603232e+00
1.846131985365016817e+03 3.466580561980028286e+00
1.846368338533092128e+03 7.539883091486885291e-01
1.846604691701167440e+03 9.076471549042976150e+00
1.846841044869242751e+03 4.341661635817726683e+00
1.847077398037318062e+03 4.367624875226076675e+00
1.847313751205393373e+03 4.897408661554440990e+00
1.847550104373468685e+03 1.247903034834284330e+00
1.847786457541543996e+03 9.635071526185404522e+00
1.848022810709619307e+03 3.995580742564710963e+00
1.848259163877694618e+03 4.460456533714425298e+00
1.848495517045770157e+03 6.986833373253531931e+00
1.848731870213845468e+03 4.276884874858362107e-01
1.848968223381920780e+03 3.836449133820308610e+00
1.849204576549996091e+03 1.979694536548733730e+00
1.849440929718071402e+03 4.945250491654224589e+00
1.849677282886146713e+03 1.753904703483392069e+01
1.849913636054222025e+03 1.282968002700823718e+01
1.850149989222297336e+03 1.094250142521352220e+00
1.850386342390372647e+03 3.768136334839188084e+00
1.850622695558447958e+03 4.505827524167608011e+00
1.850859048726523270e+03 1.715158731542748338e+00
1.851095401894598581e+03 2.758106252544263004e+00
1.851331755062673892e+03 4.014067495299146415e+00
1.851568108230749203e+03 3.879933701965060155e+00
1.851804461398824515e+03 1.823905041645772718e+00
1.852040814566899826e+03 3.530348572536558649e+00
1.852277167734975365e+03 1.884098747306338195e+00
1.852513520903050676e+03 2.049846436163853980e+00
1.852749874071125987e+03 3.965292742915841107e+00
1.852986227239201298e+03 1.254568998183364537e+00
1.853222580407276610e+03 7.363687946000216922e-01
1.853458933575351921e+03 3.210986702580124419e+00
1.853695286743427232e+03 3.582820999377401616e+00
1.853931639911502543e+03 3.938782355161632331e+00
1.854167993079577855e+03 9.799834721964092443e-01
1.854404346247653166e+03 6.732938090745488324e-01
1.854640699415728477e+03 2.733000241726162738e+00
1.854877052583803788e+03 1.445969318938988168e+00
1.855113405751879100e+03 1.670039280967032247e-01
1.855349758919954411e+03 2.567728532364490057e+00
1.855586112088029722e+03 7.118218481990428614e+00
1.855822465256105261e+03 4.253162897881976434e+00
1.856058818424180572e+03 6.479297539948162266e-01
1.856295171592255883e+03 3.859669370876042116e+00
1.856531524760331195e+03 5.889802289731905560e+00
1.856767877928406506e+03 6.894928551841121411e+00
1.857004231096481817e+03 1.700647685269732312e+00
1.857240584264557128e+03 2.683557664508270602e+00
1.857476937432632440e+03 8.554692398631319250e+00
1.857713290600707751e+03 5.895304382365623042e+00
1.857949643768783062e+03 3.105850126142780443e+00
1.858185996936858373e+03 5.101101271229322442e+00
1.858422350104933685e+03 6.602533693763079192e+00
1.858658703273008996e+03 4.760124756527415180e+00
1.858895056441084307e+03 1.921882611022155629e+00
1.859131409609159618e+03 6.051545319584430427e-01
1.859367762777235157e+03 3.952983166565990913e+00
1.859604115945310468e+03 1.165996751157593359e+01
1.859840469113385780e+03 1.637959534225594993e+01
1.860076822281461091e+03 9.605191931017628804e+00
1.860313175449536402e+03 3.866715468067623895e+00
1.860549528617611713e+03 1.156084765160814598e+01
1.860785881785687025e+03 7.035322877089789095e+00
1.861022234953762563e+03 2.664136583189601407e-02
1.861258588121837874e+03 4.161990034463305399e+00
1.861494941289913186e+03 1.972367313856363769e+00
1.861731294457988497e+03 1.504115682541020960e-01
1.861967647626063808e+03 1.882604283071905416e+00
1.862204000794139120e+03 4.045346466920243245e+00
1.862440353962214431e+03 9.739539184656756943e-01
1.862676707130289742e+03 4.195174392897797588e+00
1.862913060298365053e+03 5.141190183976390715e-01
1.863149413466440592e+03 8.667657114443491295e+00
1.863385766634515903e+03 6.151077820424444731e+00
1.863622119802591214e+03 7.396094544113316793e+00
1.863858472970666526e+03 9.805094361185766161e+00
1.864094826138741837e+03 2.792156641042117804e-01
1.864331179306817148e+03 3.460301970027754415e+00
1.864567532474892460e+03 1.140566643534112856e+00
1.864803885642967771e+03 9.013403166863485083e-01
1.865040238811043082e+03 4.921629389189466686e+00
1.865276591979118393e+03 2.651581261018989277e+00
1.865512945147193705e+03 2.060855805818964104e+00
1.865749298315269016e+03 6.927707800066277954e+00
1.865985651483344327e+03 6.074413412017922731e+00
1.866222004651419638e+03 9.562006832286905622e-01
1.866458357819494950e+03 7.597159696343112500e+00
1.866694710987570261e+03 1.883059141897792221e+00
1.866931064155645799e+03 4.312015562514392997e+00
1.867167417323721111e+03 8.902129419244744213e+00
1.867403770491796422e+03 5.720178453455065259e+00
1.867640123659871733e+03 2.264656407488695677e+00
1.867876476827947045e+03 1.970789369106663580e+00
1.868112829996022356e+03 9.664680474463033022e+00
1.868349183164097667e+03 3.096155764618305994e+00
1.868585536332172978e+03 2.711531343402692196e-01
1.868821889500248290e+03 2.231848999453548199e+00
1.869058242668323601e+03 3.665434703360845869e+00
1.869294595836398912e+03 7.991160958502280920e+00
1.869530949004474223e+03 8.892706178279738083e+00
1.869767302172549535e+03 5.419809880006932978e+00
1.870003655340624846e+03 5.116243907591448092e+00
1.870240008508700157e+03 3.430665324772381730e+00
