# frequency, psd_without_bg
1.550217818934704155e+03 7.741578312678604190e-01
1.550454172102779467e+03 1.687216018396104467e+00
1.550690525270854778e+03 2.294757985301328240e+00
1.550926878438930089e+03 1.838443905717725979e+00
1.551163231607005400e+03 5.558945787930512361e-02
1.551399584775080712e+03 6.060315899875690082e-01
1.551635937943156023e+03 7.979315637311952258e-01
1.551872291111231334e+03 4.947372105699250344e-01
1.552108644279306645e+03 1.781663569174125383e+00
1.552344997447381957e+03 3.038850783854587512e+00
1.552581350615457495e+03 4.518560837719611811e-01
1.552817703783532806e+03 1.615029783426902954e+00
1.553054056951608118e+03 4.481980895793529207e-01
1.553290410119683429e+03 1.209303771150048945e+00
1.553526763287758740e+03 1.175169817742061529e+00
1.553763116455834052e+03 5.794482932835922639e-01
1.553999469623909363e+03 1.281207033727177480e+00
1.554235822791984674e+03 1.603395063114890551e+00
1.554472175960059985e+03 2.270559902474046599e+00
1.554708529128135297e+03 2.504150593258422486e+00
1.554944882296210608e+03 4.993904520777553979e-01
1.555181235464285919e+03 5.622314903174564504e-01
1.555417588632361230e+03 2.284108008871606477e-01
1.555653941800436542e+03 3.390437336541365920e-01
1.555890294968511853e+03 9.575542017691509589e-01
1.556126648136587164e+03 2.507968839943528483e-01
1.556363001304662703e+03 1.110422872018878016e+00
1.556599354472738014e+03 1.430374507333049827e+00
1.556835707640813325e+03 5.673052522741717230e-01
1.557072060808888637e+03 8.830053859903692626e-01
1.557308413976963948e+03 1.961775391356493259e+00
1.557544767145039259e+03 8.358532061466965590e-01
1.557781120313114570e+03 1.515828976364493041e-01
1.558017473481189882e+03 6.113380013318100437e-01
1.558253826649265193e+03 5.744027414001063869e-01
1.558490179817340731e+03 5.634260597758655731e-01
1.558726532985416043e+03 1.727712365774672909e+00
1.558962886153491354e+03 5.045401642502215234e-01
1.559199239321566665e+03 9.356831461251029491e-01
1.559435592489641976e+03 1.342508606506796820e+00
1.559671945657717288e+03 1.849077521781035349e+00
1.559908298825792599e+03 2.114057959448087942e+00
1.560144651993868138e+03 2.842450639788651756e-01
1.560381005161943449e+03 8.796006581461592866e-01
1.560617358330018760e+03 4.256526429742866213e-01
1.560853711498094071e+03 6.939727969324885892e-01
1.561090064666169383e+03 1.608337667326656950e-01
1.561326417834244694e+03 1.205236580302722738e+00
1.561562771002320005e+03 1.652956900755979119e-01
1.561799124170395316e+03 5.714669614009990628e-01
1.562035477338470628e+03 4.769572560003402795e-01
1.562271830506545939e+03 1.521134674356955097e-01
1.562508183674621250e+03 4.563805574904774010e-01
1.562744536842696562e+03 5.377894334193525916e-01
1.562980890010771873e+03 2.844101198727184143e-01
1.563217243178847184e+03 7.333695933828753288e-01
1.563453596346922495e+03 3.733977098953437102e-01
1.563689949514998034e+03 2.688662289980784381e-01
1.563926302683073345e+03 8.697053498391580373e-01
1.564162655851148656e+03 1.739327880105475677e+00
1.564399009019223968e+03 1.717748955950748613e+00
1.564635362187299279e+03 5.347684610638678837e-01
1.564871715355374590e+03 1.494903219369550229e-01
1.565108068523449901e+03 1.184244386009715294e-01
1.565344421691525213e+03 9.754388910742098906e-01
1.565580774859600524e+03 1.900853592240573375e-01
1.565817128027675835e+03 4.079523616071127901e-01
1.566053481195751147e+03 3.181493694888620216e-01
1.566289834363826458e+03 1.731708350924706513e-02
1.566526187531901769e+03 1.029004366687598093e-01
1.566762540699977080e+03 5.613456322722277791e-01
1.566998893868052392e+03 3.593173313033805050e-01
1.567235247036127930e+03 2.564840278943815166e-01
1.567471600204203241e+03 1.090354477427309510e+00
1.567707953372278553e+03 1.364208250679769474e+00
1.567944306540353864e+03 1.088207341393165439e+00
1.568180659708429175e+03 9.584647453394955496e-01
1.568417012876504486e+03 1.374145745801635399e-01
1.568653366044579798e+03 2.438364350884651421e-01
1.568889719212655109e+03 6.220418397436412450e-01
1.569126072380730420e+03 1.002102154230117836e+00
1.569362425548805732e+03 7.995556239960963651e-01
1.569598778716881043e+03 7.012090012725595845e-01
1.569835131884956354e+03 1.736217656101412210e+00
1.570071485053031665e+03 1.968606413125677745e+00
1.570307838221106977e+03 1.640921331748225187e+00
1.570544191389182288e+03 1.026114759593224485e-01
1.570780544557257826e+03 4.406349951980891855e-01
1.571016897725333138e+03 3.371913991054424353e-01
1.571253250893408449e+03 1.095117633994500794e+00
1.571489604061483760e+03 6.369274925571823953e-01
1.571725957229559071e+03 3.023477618737498762e+00
1.571962310397634383e+03 4.796968870714480859e-01
1.572198663565709694e+03 3.022918122460847901e+00
1.572435016733785005e+03 4.792751667253258852e+00
1.572671369901860317e+03 3.137183717223749890e-01
1.572907723069935628e+03 4.011583431354677765e-01
1.573144076238010939e+03 2.121746583296300614e-01
1.573380429406086250e+03 7.050121284155955736e-01
1.573616782574161562e+03 1.202680471594191003e+00
1.573853135742237100e+03 1.826452233045938289e+00
1.574089488910312411e+03 1.774558631980883261e+00
1.574325842078387723e+03 2.528370140888894224e-01
1.574562195246463261e+03 5.130791864474681496e+00
1.574798548414538573e+03 4.583689138296983323e+00
1.575034901582613884e+03 1.257074663148738836e+00
1.575271254750689195e+03 1.310047562436786439e+00
1.575507607918764506e+03 1.263902073127846970e+00
1.575743961086839818e+03 1.039776989276709404e-02
1.575980314254915129e+03 5.644287820937832212e-01
1.576216667422990440e+03 2.251840867181767736e-01
1.576453020591065751e+03 5.705580941685599594e-01
1.576689373759141063e+03 1.323348185130085175e-01
1.576925726927216374e+03 9.612953773779580047e-01
1.577162080095291685e+03 5.795809577531880752e-01
1.577398433263366996e+03 3.850713028331174681e-01
1.577634786431442308e+03 1.196060641240237032e+00
1.577871139599517619e+03 7.848079946471236967e-01
1.578107492767592930e+03 2.743347762162968717e-01
1.578343845935668469e+03 8.245620567312047511e-01
1.578580199103743780e+03 1.986716046515967005e+00
1.578816552271819091e+03 5.954074414958607786e-01
1.579052905439894403e+03 5.763458442074431698e-01
1.579289258607969714e+03 1.802773235233340543e+00
1.579525611776045025e+03 9.342148249994599585e-01
1.579761964944120336e+03 2.637026371200182351e-01
1.579998318112195648e+03 1.225318527067341901e+00
1.580234671280270959e+03 6.133665071029695270e-02
1.580471024448346270e+03 3.709696210959279483e+00
1.580707377616421581e+03 3.435516134767788277e+00
1.580943730784496893e+03 1.661675085434940913e+00
1.581180083952572204e+03 4.613646401529880037e-01
1.581416437120647515e+03 2.080942648485723634e+00
1.581652790288722827e+03 3.052730248871647234e+00
1.581889143456798365e+03 1.596787876323929045e-01
1.582125496624873676e+03 5.245922139933334449e-01
1.582361849792948988e+03 6.366911297687227744e-01
1.582598202961024299e+03 1.297301664206749860e+00
1.582834556129099610e+03 2.517281382751585639e+00
1.583070909297174921e+03 1.585531397908785944e+00
1.583307262465250233e+03 9.849115856510205491e-01
1.583543615633325544e+03 8.600664768269737914e-01
1.583779968801400855e+03 5.093455865693845980e-02
1.584016321969476166e+03 6.117077825679640979e-01
1.584252675137551478e+03 9.146883194752515323e-01
1.584489028305626789e+03 1.657548061394857886e+00
1.584725381473702100e+03 1.047587933802968552e+00
1.584961734641777412e+03 2.299895062911257726e-01
1.585198087809852723e+03 1.265408921272624054e+00
1.585434440977928261e+03 1.427161162610862399e-01
1.585670794146003573e+03 2.005989624058214793e-01
1.585907147314078884e+03 7.830102261900256932e-01
1.586143500482154195e+03 9.372956928904488949e-01
1.586379853650229506e+03 5.818196215766016088e-01
1.586616206818304818e+03 3.051914493572050802e+00
1.586852559986380129e+03 5.749084648602115211e-01
1.587088913154455440e+03 5.763419781164870193e-01
1.587325266322530751e+03 1.314633322553023786e+00
1.587561619490606063e+03 1.498978565582546940e+00
1.587797972658681374e+03 4.856712299094552709e-01
1.588034325826756685e+03 1.198791377901443855e+00
1.588270678994831997e+03 8.291857928761171559e-01
1.588507032162907308e+03 1.026421033894568291e+00
1.588743385330982846e+03 1.642473583253223346e+00
1.588979738499058158e+03 3.587354546139042699e-01
1.589216091667133696e+03 1.788624379170665191e-01
1.589452444835209008e+03 9.474863831768037814e-02
1.589688798003284319e+03 8.176511303959260735e-02
1.589925151171359630e+03 7.720074269136023570e-01
1.590161504339434941e+03 1.517162303265092271e+00
1.590397857507510253e+03 6.226009908403987714e-01
1.590634210675585564e+03 1.055249647419278375e-02
1.590870563843660875e+03 2.368204622586911778e+00
1.591106917011736186e+03 5.119987152949055265e+00
1.591343270179811498e+03 8.744113755906656182e-01
1.591579623347886809e+03 8.680616848694493459e-01
1.591815976515962120e+03 1.707562357570801659e+00
1.592052329684037431e+03 5.700930196831167640e-01
1.592288682852112743e+03 3.605424527231525511e-01
1.592525036020188054e+03 3.643150941697738121e-01
1.592761389188263365e+03 9.700236413339601294e-01
1.592997742356338904e+03 1.064528789453916824e+00
1.593234095524414215e+03 5.804806584194469737e-03
1.593470448692489526e+03 1.976311929346026286e-01
1.593706801860564838e+03 7.975349321337867059e-02
1.593943155028640149e+03 6.334125712088992666e-01
1.594179508196715460e+03 6.470422976554358607e-01
1.594415861364790771e+03 9.092835432367891713e-01
1.594652214532866083e+03 3.293583400540011641e-01
1.594888567700941394e+03 2.733821418858083385e-01
1.595124920869016705e+03 1.045142514583294657e+00
1.595361274037092016e+03 6.691651928743311828e-01
1.595597627205167328e+03 8.890564900701847240e-01
1.595833980373242639e+03 9.557627019177635797e-01
1.596070333541317950e+03 6.391585227532545765e-01
1.596306686709393261e+03 2.938975552677618008e+00
1.596543039877468800e+03 2.107547815912391709e+00
1.596779393045544111e+03 8.768355850687369335e-01
1.597015746213619423e+03 1.567749543030461934e-01
1.597252099381694734e+03 3.358265260945508812e-01
1.597488452549770045e+03 8.790058507982392855e-02
1.597724805717845356e+03 1.055233869835785043e+00
1.597961158885920668e+03 1.142252621183550421e+00
1.598197512053995979e+03 1.097729205677820119e-01
1.598433865222071290e+03 2.054660196057380261e+00
1.598670218390146601e+03 1.453126552453638087e+00
1.598906571558221913e+03 1.201571668712279939e+00
1.599142924726297224e+03 8.806989496022977759e-01
1.599379277894372535e+03 1.592451468068854181e+00
1.599615631062447846e+03 1.613937894166422637e+00
1.599851984230523158e+03 8.643965382102068995e-01
1.600088337398598696e+03 1.078436314125758244e+00
1.600324690566674008e+03 1.998143488085565522e+00
1.600561043734749319e+03 9.203013592840277868e-01
1.600797396902824630e+03 5.880786393957945085e-02
1.601033750070899941e+03 9.240345048179058329e-01
1.601270103238975253e+03 3.020380062455379822e+00
1.601506456407050564e+03 2.851088451384072187e+00
1.601742809575125875e+03 7.472536893704354588e-01
1.601979162743201186e+03 4.060365339833862386e-01
1.602215515911276498e+03 6.628287732606430449e-01
1.602451869079351809e+03 4.123089254509993973e-01
1.602688222247427120e+03 6.977436758093630287e-01
1.602924575415502431e+03 8.436745921586963348e-02
1.603160928583577743e+03 3.679040379908012082e-02
1.603397281751653054e+03 2.991642144191905203e-02
1.603633634919728593e+03 1.216698833880522496e-01
1.603869988087803904e+03 1.224214884954215155e+00
1.604106341255879443e+03 5.114815032072667078e-01
1.604342694423954754e+03 8.848404658383857146e-01
1.604579047592030065e+03 1.362399835583520291e+00
1.604815400760105376e+03 9.440202182753065774e-01
1.605051753928180688e+03 1.250516742716914487e-01
1.605288107096255999e+03 1.604288871806673233e+00
1.605524460264331310e+03 6.494306443036019783e-01
1.605760813432406621e+03 2.748665719013788089e-01
1.605997166600481933e+03 1.015440785406770130e-01
1.606233519768557244e+03 2.982557866383924727e-01
1.606469872936632555e+03 1.857359333584555627e-01
1.606706226104707866e+03 1.885526886484700126e+00
1.606942579272783178e+03 9.511534470926896745e-01
1.607178932440858489e+03 8.820838501215101379e-01
1.607415285608934028e+03 1.400994500937930320e+00
1.607651638777009339e+03 5.157200648655524411e-01
1.607887991945084650e+03 1.099939051028984816e+00
1.608124345113159961e+03 2.344665045431084227e+00
1.608360698281235273e+03 4.512021081358747465e-01
1.608597051449310584e+03 1.520171216280333804e+00
1.608833404617385895e+03 3.320391775242192978e+00
1.609069757785461206e+03 6.365482965233804080e-01
1.609306110953536518e+03 1.562088876099198553e-01
1.609542464121611829e+03 5.812437215565331439e-01
1.609778817289687140e+03 2.289585379206549032e-01
1.610015170457762451e+03 9.805295267780234081e-01
1.610251523625837763e+03 1.286285828852000268e+00
1.610487876793913074e+03 6.873098644566815185e-01
1.610724229961988385e+03 1.373099582698045884e+00
1.610960583130063696e+03 6.526418120691456215e-01
1.611196936298139235e+03 3.192343112064814359e-01
1.611433289466214546e+03 3.562257795756119672e-01
1.611669642634289858e+03 1.016203400449021466e+00
1.611905995802365169e+03 2.680669013446923543e-01
1.612142348970440480e+03 7.429376182317079524e-02
1.612378702138515791e+03 2.057100192555552653e-02
1.612615055306591103e+03 1.429230128515329018e-02
1.612851408474666414e+03 2.105242932066150319e-01
1.613087761642741725e+03 3.740941509697274237e-01
1.613324114810817036e+03 8.511082498879667113e-02
1.613560467978892348e+03 2.032497242950459249e-01
1.613796821146967659e+03 7.735532999859451309e-01
1.614033174315042970e+03 2.275972106835396858e+00
1.614269527483118281e+03 9.712120320569863630e-01
1.614505880651193593e+03 4.592356901653470991e-01
1.614742233819269131e+03 1.017084200364090085e+00
1.614978586987344443e+03 1.264459039808821128e+00
1.615214940155419754e+03 4.808545735146697031e-01
1.615451293323495065e+03 1.957884961883501251e+00
1.615687646491570376e+03 1.187574600770745226e-01
1.615923999659645688e+03 2.203847920843782227e+00
1.616160352827720999e+03 2.713095672994446872e+00
1.616396705995796310e+03 1.033694782092214881e+00
1.616633059163871621e+03 5.930677544755516006e-01
1.616869412331946933e+03 4.945490387177344793e-01
1.617105765500022244e+03 3.061515943474646395e+00
1.617342118668097555e+03 5.182275347749856209e+00
1.617578471836172866e+03 6.630738843311577924e+00
1.617814825004248178e+03 5.371646039667775874e+00
1.618051178172323489e+03 3.239283939203732476e+00
1.618287531340399028e+03 1.313082369994493570e+00
1.618523884508474339e+03 7.545083567643342537e-01
1.618760237676549650e+03 5.558771269711864083e-01
1.618996590844625189e+03 5.351243441846714743e-01
1.619232944012700500e+03 1.799795076143778927e-01
1.619469297180775811e+03 1.426440838320633675e-01
1.619705650348851123e+03 3.415043890556811179e-02
1.619942003516926434e+03 3.802779834981676044e-01
1.620178356685001745e+03 1.387537509488679266e+00
1.620414709853077056e+03 8.421732572194523536e-01
1.620651063021152368e+03 1.060273667805091469e+00
1.620887416189227679e+03 1.780134755952842207e+00
1.621123769357302990e+03 7.298161384269057361e-01
1.621360122525378301e+03 2.003956043353669059e-01
1.621596475693453613e+03 3.493444671619069242e-01
1.621832828861528924e+03 3.604455428440245246e-01
1.622069182029604463e+03 1.510813994064453381e+00
1.622305535197679774e+03 1.173671668285837466e+00
1.622541888365755085e+03 1.573636123877729942e-01
1.622778241533830396e+03 1.605981939458950736e+00
1.623014594701905708e+03 1.500898055842707635e+00
1.623250947869981019e+03 1.228397617557873689e+00
1.623487301038056330e+03 1.347785695246814519e-01
1.623723654206131641e+03 1.869124284993456397e+00
1.623960007374206953e+03 4.676910493520470280e-01
1.624196360542282264e+03 1.248675555882273330e-01
1.624432713710357575e+03 5.023779015007296955e-01
1.624669066878432886e+03 6.022663631507132465e-01
1.624905420046508198e+03 8.629999120856615136e-01
1.625141773214583509e+03 3.467861993712316515e+00
1.625378126382658820e+03 1.542219462333604518e+00
1.625614479550734131e+03 7.074386930784173355e-01
1.625850832718809670e+03 4.732500374518107122e-01
1.626087185886884981e+03 2.239090256318033045e+00
1.626323539054960293e+03 4.632815409636544812e-01
1.626559892223035604e+03 6.213893181797408571e-01
1.626796245391110915e+03 3.179146371850548047e-01
1.627032598559186226e+03 1.015800244095510507e+00
1.627268951727261538e+03 1.519586454755881555e-01
1.627505304895336849e+03 2.450152318176488819e+00
1.627741658063412160e+03 3.229696478941890270e+00
1.627978011231487471e+03 7.349537323516005527e-01
1.628214364399562783e+03 3.860413857098740631e-01
1.628450717567638094e+03 1.141170604729213611e+00
1.628687070735713405e+03 4.333638645766789699e-01
1.628923423903788716e+03 6.465286356063716378e-01
1.629159777071864028e+03 9.654137842163486027e-01
1.629396130239939566e+03 6.668162553393754965e-01
1.629632483408014878e+03 1.517807089133756393e-01
1.629868836576090189e+03 1.489182355780811928e+00
1.630105189744165500e+03 3.232226594134339770e+00
1.630341542912240811e+03 2.353080254628133750e-01
1.630577896080316123e+03 1.011599291782167453e+00
1.630814249248391434e+03 1.331385635582488680e+00
1.631050602416466745e+03 2.928381789968153570e-01
1.631286955584542056e+03 2.192668756902644567e-01
1.631523308752617368e+03 8.650975422819263683e-01
1.631759661920692679e+03 2.319072855511539188e-01
1.631996015088767990e+03 9.657630460369082126e-01
1.632232368256843301e+03 2.157499801122430227e+00
1.632468721424918613e+03 5.736222547685612128e-01
1.632705074592993924e+03 7.282677308161445984e-01
1.632941427761069463e+03 1.929501387698748238e-01
1.633177780929144774e+03 5.034094693661053110e-01
1.633414134097220085e+03 2.162194472021004010e-01
1.633650487265295396e+03 1.279772619658805732e+00
1.633886840433370708e+03 2.112779945838719975e+00
1.634123193601446019e+03 4.382006326590635603e-01
1.634359546769521558e+03 5.411596223532764288e-02
1.634595899937596869e+03 3.724788409160607605e-01
1.634832253105672180e+03 5.375844695530809236e-01
1.635068606273747491e+03 3.034160148178280947e-01
1.635304959441822803e+03 2.763303408981159226e+00
1.635541312609898114e+03 1.905055135105565123e+00
1.635777665777973425e+03 1.540557848756758608e+00
1.636014018946048736e+03 3.318572213458063302e+00
1.636250372114124048e+03 7.100522622879519297e-01
1.636486725282199359e+03 1.011034087793300618e+00
1.636723078450274897e+03 3.189939836613671087e+00
1.636959431618350209e+03 1.640865366046520668e+00
1.637195784786425520e+03 9.930075126003683472e-01
1.637432137954500831e+03 7.664798232186376126e-01
1.637668491122576143e+03 2.677451819554719226e-01
1.637904844290651454e+03 7.622516505139615983e-01
1.638141197458726765e+03 9.726864233955407890e-01
1.638377550626802076e+03 6.588241962073559943e-01
1.638613903794877388e+03 6.349298674921004249e-02
1.638850256962952699e+03 5.177595702135103783e-01
1.639086610131028010e+03 1.015219453741913691e+00
1.639322963299103321e+03 5.722052653063879335e-01
1.639559316467178633e+03 3.900240331082224232e-01
1.639795669635253944e+03 5.619681523622568342e-01
1.640032022803329255e+03 2.610089441788215336e-01
1.640268375971404794e+03 4.778127365979616403e-01
1.640504729139480105e+03 1.036563761218499913e+00
1.640741082307555416e+03 1.102673578544697275e+00
1.640977435475630728e+03 8.798897974298358626e-01
1.641213788643706039e+03 2.167269629991618596e-01
1.641450141811781350e+03 1.629697265010897900e-01
1.641686494979856661e+03 4.069892888743437687e-01
1.641922848147931973e+03 1.281285077596172606e-01
1.642159201316007284e+03 5.466982388541909987e-01
1.642395554484082595e+03 5.852001600158261985e-01
1.642631907652157906e+03 1.368124307921871410e-02
1.642868260820233218e+03 8.284768736682389667e-01
1.643104613988308529e+03 1.813811779810550640e+00
1.643340967156383840e+03 5.391571241009109894e-01
1.643577320324459151e+03 2.657115916830327662e-01
1.643813673492534463e+03 1.124202513420159644e+00
1.644050026660610001e+03 3.641189658487886116e-01
1.644286379828685313e+03 2.626610121509189225e-02
1.644522732996760624e+03 1.964701327659001961e-01
1.644759086164835935e+03 5.631464406657364918e-01
1.644995439332911246e+03 1.192750209701996189e+00
1.645231792500986558e+03 2.302317134573278246e+00
1.645468145669061869e+03 1.504684319823970995e+00
1.645704498837137180e+03 9.820477834110783455e-01
1.645940852005212491e+03 2.988502625516192612e+00
1.646177205173287803e+03 6.381294074812142725e-01
1.646413558341363114e+03 1.044547515022822726e+00
1.646649911509438425e+03 1.670798729361852697e+00
1.646886264677513736e+03 1.659262549038011403e-01
1.647122617845589048e+03 2.574795943042910817e+00
1.647358971013664359e+03 1.813858555904856784e+00
1.647595324181739898e+03 2.601185631715076108e-01
1.647831677349815209e+03 3.953818718225646928e-02
1.648068030517890520e+03 3.709560771508812471e-01
1.648304383685965831e+03 4.617248896714522266e-02
1.648540736854041143e+03 5.627003889768432687e-01
1.648777090022116454e+03 5.792130668529370530e-01
1.649013443190191765e+03 2.873982955358064546e-03
1.649249796358267304e+03 3.355776613098868100e-02
1.649486149526342615e+03 1.818383943937895708e+00
1.649722502694417926e+03 2.165963563198308073e+00
1.649958855862493238e+03 3.587388312944430613e-01
1.650195209030568549e+03 3.467407208139241970e+00
1.650431562198643860e+03 2.520575504397024158e+00
1.650667915366719171e+03 2.010321064154944604e-01
1.650904268534794483e+03 1.965083415149846413e-01
1.651140621702869794e+03 4.170279991232476169e-01
1.651376974870945332e+03 2.997307902435152327e-01
1.651613328039020644e+03 1.808307574748268254e-01
1.651849681207095955e+03 2.669746527586379425e+00
1.652086034375171266e+03 4.698123940409537624e+00
1.652322387543246577e+03 1.810949959660475894e+00
1.652558740711321889e+03 1.145396403539177044e+00
1.652795093879397200e+03 1.671124468761478132e+00
1.653031447047472511e+03 6.339438448432800355e-01
1.653267800215547823e+03 1.966605283786464209e-01
1.653504153383623134e+03 2.213793628878125974e-01
1.653740506551698445e+03 4.149958420691632344e-01
1.653976859719773756e+03 1.465089855708435751e+00
1.654213212887849068e+03 1.142438582134188252e+00
1.654449566055924379e+03 1.318403265551898740e-01
1.654685919223999690e+03 1.153628835676870468e+00
1.654922272392075229e+03 6.044368213029525094e-01
1.655158625560150540e+03 1.011694262416309581e-01
1.655394978728225851e+03 9.233673560441387762e-01
1.655631331896301162e+03 8.103785542673839215e-01
1.655867685064376474e+03 1.019187998535330930e+00
1.656104038232451785e+03 1.643925292647761438e+00
1.656340391400527096e+03 9.960376655133964530e-01
1.656576744568602408e+03 2.665766219911313017e-01
1.656813097736677719e+03 1.156205725755622415e+00
1.657049450904753030e+03 3.526369297338103892e-01
1.657285804072828341e+03 2.374660512635184406e-01
1.657522157240903653e+03 8.853362806479705416e-01
1.657758510408978964e+03 2.848326609329953629e-01
1.657994863577054275e+03 4.294416992579136449e-01
1.658231216745129586e+03 7.170076773395226422e-01
1.658467569913204898e+03 5.674990215111486158e-01
1.658703923081280436e+03 4.907109976825443920e-01
1.658940276249355747e+03 7.060579382746086374e-02
1.659176629417431059e+03 2.487683708086413717e-02
1.659412982585506370e+03 1.723504475990294271e-01
1.659649335753581681e+03 5.763622449009822013e-01
1.659885688921656993e+03 2.882361093108483652e-01
1.660122042089732304e+03 6.715449725636281064e-01
1.660358395257807615e+03 1.302464688355627620e-01
1.660594748425882926e+03 1.642073749165951835e+00
1.660831101593958238e+03 2.059796824258617765e+00
1.661067454762033549e+03 9.772218608717331279e-02
1.661303807930108860e+03 1.727984537766159345e+00
1.661540161098184171e+03 4.404951959804794814e-01
1.661776514266259483e+03 1.886384686065337504e-02
1.662012867434334794e+03 1.883803390755928175e-01
1.662249220602410333e+03 3.154974583823915713e-01
1.662485573770485644e+03 5.108023345044315766e-01
1.662721926938560955e+03 1.735860555504665559e+00
1.662958280106636266e+03 2.714147581027742451e+00
1.663194633274711578e+03 1.465133725118865637e+00
1.663430986442786889e+03 1.553039399526256137e+00
1.663667339610862200e+03 3.167912773653351000e+00
1.663903692778937511e+03 4.183115357165894527e-02
1.664140045947012823e+03 1.458096031966932937e+00
1.664376399115088134e+03 4.036763922672004234e-01
1.664612752283163672e+03 4.668116989875613354e-02
1.664849105451238984e+03 5.388729079189073096e-02
1.665085458619314295e+03 1.194271179349912088e-01
1.665321811787389606e+03 7.051449850802932184e-01
1.665558164955464918e+03 2.120991631706037328e+00
1.665794518123540229e+03 7.172588869530294176e-01
1.666030871291615767e+03 2.980788389373487113e-01
1.666267224459691079e+03 1.679659664138330455e-01
1.666503577627766390e+03 1.603248964937157517e+00
1.666739930795841701e+03 4.303080810748157181e-01
1.666976283963917012e+03 3.948805350221591959e-01
1.667212637131992324e+03 1.076459169999883114e+00
1.667448990300067635e+03 4.373112648800813740e-01
1.667685343468142946e+03 2.244668621226126592e-01
1.667921696636218257e+03 2.225793554934297092e+00
1.668158049804293569e+03 3.330166532221654485e+00
1.668394402972368880e+03 2.017676120833769904e+00
1.668630756140444191e+03 2.481154184619348779e+00
1.668867109308519503e+03 4.207955869688126960e+00
1.669103462476594814e+03 3.059555135675874560e+00
1.669339815644670125e+03 1.128307757312247306e+00
1.669576168812745664e+03 5.885766801730485387e-01
1.669812521980820975e+03 6.177485565201266265e-02
1.670048875148896286e+03 5.005601092502049987e-01
1.670285228316971597e+03 2.394798525148796653e+00
1.670521581485046909e+03 2.322146935752272601e+00
1.670757934653122220e+03 2.025706134920773061e-01
1.670994287821197531e+03 3.918663661668158049e-01
1.671230640989272842e+03 1.319272601507112397e-01
1.671466994157348154e+03 2.002421865961506953e+00
1.671703347325423465e+03 1.231362401686314501e+00
1.671939700493498776e+03 7.010487883636301598e-01
1.672176053661574088e+03 2.468025742895761931e-01
1.672412406829649399e+03 2.566450028939293859e-01
1.672648759997724710e+03 1.349625978923910674e-01
1.672885113165800021e+03 1.217211949389966241e+00
1.673121466333875560e+03 1.560156509730659780e+00
1.673357819501950871e+03 2.807122201860031696e-01
1.673594172670026182e+03 2.631956764298605256e-01
1.673830525838101494e+03 8.898217333032643062e-01
1.674066879006176805e+03 6.522253238759647687e-01
1.674303232174252116e+03 2.801179111600124116e+00
1.674539585342327427e+03 3.894150706253192595e+00
1.674775938510402739e+03 6.805345695322311261e-01
1.675012291678478050e+03 4.267696363474156596e-01
1.675248644846553361e+03 4.534056912653952054e-01
1.675484998014628673e+03 2.394862823195339496e-01
1.675721351182703984e+03 3.628477647849662202e-01
1.675957704350779295e+03 7.163422206821302984e-02
1.676194057518854606e+03 8.748554825661064571e-01
1.676430410686929918e+03 2.930037108720202177e+00
1.676666763855005229e+03 1.748387081879399396e+00
1.676903117023080767e+03 9.664049348723288135e-01
1.677139470191156079e+03 1.317210750064743696e-01
1.677375823359231390e+03 1.435062960320048875e+00
1.677612176527306701e+03 8.585872437820463166e-01
1.677848529695382013e+03 8.702840867822122517e-01
1.678084882863457324e+03 1.144934980584441986e+00
1.678321236031532635e+03 2.799054513972356606e-01
1.678557589199607946e+03 1.970398753467752784e-01
1.678793942367683258e+03 2.045306125112179796e+00
1.679030295535758569e+03 2.767321740783797779e+00
1.679266648703833880e+03 6.854838784662865558e-01
1.679503001871909419e+03 3.219589891279098226e-01
1.679739355039984730e+03 3.744872028274748299e-01
1.679975708208060041e+03 1.208063748532843595e+00
1.680212061376135352e+03 1.074993968219839641e-01
1.680448414544210664e+03 2.055825990856766428e+00
1.680684767712286202e+03 1.614252676400352859e+00
1.680921120880361514e+03 6.579773166449052191e-01
1.681157474048436825e+03 9.403443350578530313e-02
1.681393827216512136e+03 1.459123769485005440e+00
1.681630180384587447e+03 1.902515971758648172e+00
1.681866533552662759e+03 3.449199506539066817e-01
1.682102886720738070e+03 6.694216108171908708e-01
1.682339239888813381e+03 6.467967364046528500e-01
1.682575593056888692e+03 2.655045930908242480e-01
1.682811946224964004e+03 2.945390462345862659e-01
1.683048299393039315e+03 3.275485121512285991e-01
1.683284652561114626e+03 1.557969753948590386e-01
1.683521005729189937e+03 6.856736883137094507e-01
1.683757358897265249e+03 7.887068616969996615e-01
1.683993712065340560e+03 1.736139997983174199e+00
1.684230065233416099e+03 1.736569717482340458e+00
1.684466418401491410e+03 3.311285645852435344e-02
1.684702771569566721e+03 1.059731722585925517e+00
1.684939124737642032e+03 1.139357078984076788e+00
1.685175477905717344e+03 2.040215144530067304e-01
1.685411831073792655e+03 1.856602048177394826e-01
1.685648184241867966e+03 3.665523294543541755e-01
1.685884537409943277e+03 2.199377277614291137e-01
1.686120890578018589e+03 1.192058920869072149e-03
1.686357243746093900e+03 2.177794753250617277e-01
1.686593596914169211e+03 3.104792659323663551e-01
1.686829950082244522e+03 3.545195393970697051e-01
1.687066303250319834e+03 2.280834836858443015e-01
1.687302656418395145e+03 1.269782853676758361e+00
1.687539009586470456e+03 1.751107691154645707e+00
